scenario,run-number,value,final,min,max,mean,ticks
G,778,sum [MDR-infected] of turtles,0,0,0,0,8
G,778,sum [open-area-infected] of turtles,0,0,0,0,8
G,778,sum [road-infected] of turtles,0,0,0,0,8
G,778,sum [forest-edge-infected] of turtles,0,0,0,0,8
G,779,R0-SEI,3.0625,0,3.5,2.092563291,1500
G,779,attack-rate,68.75,0,93.75,64.54447035,1500
G,779,sum [overall-infection] of turtles,413,0,413,201.350433,1500
G,779,sum [forest-infected] of turtles,170,0,170,81.63224517,1500
G,779,sum [HDR-infected] of turtles,8,0,8,5.726848767,1500
G,779,sum [MDR-infected] of turtles,36,0,36,18.74417055,1500
G,779,sum [open-area-infected] of turtles,160,0,160,78.66022652,1500
G,779,sum [road-infected] of turtles,2,0,2,0.991339107,1500
G,779,sum [forest-edge-infected] of turtles,37,0,37,15.59560293,1500
G,780,R0-SEI,2.5,0,3.5625,2.013491006,1500
G,780,attack-rate,87.5,0,100,66.9511992,1500
G,780,sum [overall-infection] of turtles,370,0,370,179.9467022,1500
G,780,sum [forest-infected] of turtles,148,0,148,73.8047968,1500
G,780,sum [HDR-infected] of turtles,5,0,5,3.350433045,1500
G,780,sum [MDR-infected] of turtles,67,0,67,31.70686209,1500
G,780,sum [open-area-infected] of turtles,97,0,97,46.74217189,1500
G,780,sum [road-infected] of turtles,2,0,2,1.039973351,1500
G,780,sum [forest-edge-infected] of turtles,51,0,51,23.30246502,1500
G,781,R0-SEI,2.5,0,3.875,2.529188874,1500
G,781,attack-rate,75,0,100,69.13307795,1500
G,781,sum [overall-infection] of turtles,392,0,392,199.2045303,1500
G,781,sum [forest-infected] of turtles,167,0,167,83.40772818,1500
G,781,sum [HDR-infected] of turtles,0,0,0,0,1500
G,781,sum [MDR-infected] of turtles,75,0,75,36.75216522,1500
G,781,sum [open-area-infected] of turtles,121,0,121,65.03131246,1500
G,781,sum [road-infected] of turtles,0,0,0,0,1500
G,781,sum [forest-edge-infected] of turtles,29,0,29,14.01332445,1500
G,782,R0-SEI,0.1875,0,0.1875,0.06045082,60
G,782,attack-rate,0,0,6.25,6.045081967,60
G,782,sum [overall-infection] of turtles,3,0,3,0.967213115,60
G,782,sum [forest-infected] of turtles,1,0,1,0.114754098,60
G,782,sum [HDR-infected] of turtles,0,0,0,0,60
G,782,sum [MDR-infected] of turtles,1,0,1,0.426229508,60
G,782,sum [open-area-infected] of turtles,0,0,0,0,60
G,782,sum [road-infected] of turtles,0,0,0,0,60
G,782,sum [forest-edge-infected] of turtles,1,0,1,0.426229508,60
G,783,R0-SEI,0,0,0,0,3
G,783,attack-rate,0,0,6.25,3.125,3
G,783,sum [overall-infection] of turtles,0,0,0,0,3
G,783,sum [forest-infected] of turtles,0,0,0,0,3
G,783,sum [HDR-infected] of turtles,0,0,0,0,3
G,783,sum [MDR-infected] of turtles,0,0,0,0,3
G,783,sum [open-area-infected] of turtles,0,0,0,0,3
G,783,sum [road-infected] of turtles,0,0,0,0,3
G,783,sum [forest-edge-infected] of turtles,0,0,0,0,3
G,784,R0-SEI,2.375,0,3.5625,2.160601266,1500
G,784,attack-rate,75,0,100,64.09477015,1500
G,784,sum [overall-infection] of turtles,376,0,376,178.2111925,1500
G,784,sum [forest-infected] of turtles,157,0,157,71.68820786,1500
G,784,sum [HDR-infected] of turtles,10,0,10,4.912058628,1500
G,784,sum [MDR-infected] of turtles,31,0,31,15.25383078,1500
G,784,sum [open-area-infected] of turtles,152,0,152,74.94003997,1500
G,784,sum [road-infected] of turtles,1,0,1,0.211192538,1500
G,784,sum [forest-edge-infected] of turtles,25,0,25,11.20586276,1500
G,785,R0-SEI,2.375,0,3.125,2.047843105,1500
G,785,attack-rate,68.75,0,93.75,63.46602265,1500
G,785,sum [overall-infection] of turtles,377,0,377,188.7501666,1500
G,785,sum [forest-infected] of turtles,161,0,161,80.92271819,1500
G,785,sum [HDR-infected] of turtles,3,0,3,1.45502998,1500
G,785,sum [MDR-infected] of turtles,40,0,40,16.34710193,1500
G,785,sum [open-area-infected] of turtles,160,0,160,86.34510326,1500
G,785,sum [road-infected] of turtles,0,0,0,0,1500
G,785,sum [forest-edge-infected] of turtles,13,0,13,3.680213191,1500
G,786,R0-SEI,2.6875,0,3.375,2.010742838,1500
G,786,attack-rate,87.5,0,100,64.49450366,1500
G,786,sum [overall-infection] of turtles,311,0,311,152.0992672,1500
G,786,sum [forest-infected] of turtles,131,0,131,66.61292472,1500
G,786,sum [HDR-infected] of turtles,3,0,3,2.143237841,1500
G,786,sum [MDR-infected] of turtles,54,0,54,23.50166556,1500
G,786,sum [open-area-infected] of turtles,98,0,98,48.78014657,1500
G,786,sum [road-infected] of turtles,1,0,1,0.131912059,1500
G,786,sum [forest-edge-infected] of turtles,24,0,24,10.92938041,1500
G,787,R0-SEI,0,0,0,0,4
G,787,attack-rate,0,0,6.25,3.75,4
G,787,sum [overall-infection] of turtles,0,0,0,0,4
G,787,sum [forest-infected] of turtles,0,0,0,0,4
G,787,sum [HDR-infected] of turtles,0,0,0,0,4
G,787,sum [MDR-infected] of turtles,0,0,0,0,4
G,787,sum [open-area-infected] of turtles,0,0,0,0,4
G,787,sum [road-infected] of turtles,0,0,0,0,4
G,787,sum [forest-edge-infected] of turtles,0,0,0,0,4
G,788,R0-SEI,2.75,0,3.125,2.018154564,1500
G,788,attack-rate,68.75,0,93.75,68.22118588,1500
G,788,sum [overall-infection] of turtles,355,0,355,181.8874084,1500
G,788,sum [forest-infected] of turtles,181,0,181,93.6655563,1500
G,788,sum [HDR-infected] of turtles,10,0,10,4.978014657,1500
G,788,sum [MDR-infected] of turtles,32,0,32,19.44437042,1500
G,788,sum [open-area-infected] of turtles,113,0,113,55.77081945,1500
G,788,sum [road-infected] of turtles,1,0,1,0.227848101,1500
G,788,sum [forest-edge-infected] of turtles,18,0,18,7.800799467,1500
G,789,R0-SEI,1.4375,0,4.625,2.492963025,1500
G,789,attack-rate,75,0,93.75,59.43954031,1500
G,789,sum [overall-infection] of turtles,399,0,399,182.6335776,1500
G,789,sum [forest-infected] of turtles,165,0,165,83.29313791,1500
G,789,sum [HDR-infected] of turtles,7,0,7,3.249833444,1500
G,789,sum [MDR-infected] of turtles,57,0,57,22.52831446,1500
G,789,sum [open-area-infected] of turtles,143,0,143,62.57361759,1500
G,789,sum [road-infected] of turtles,2,0,2,0.900732845,1500
G,789,sum [forest-edge-infected] of turtles,25,0,25,10.08794137,1500
G,790,R0-SEI,2.0625,0,2.8125,1.825699534,1500
G,790,attack-rate,62.5,0,100,66.50566289,1500
G,790,sum [overall-infection] of turtles,353,0,353,172.9020653,1500
G,790,sum [forest-infected] of turtles,140,0,140,67.49300466,1500
G,790,sum [HDR-infected] of turtles,5,0,5,3.894736842,1500
G,790,sum [MDR-infected] of turtles,60,0,60,30.21518987,1500
G,790,sum [open-area-infected] of turtles,122,0,122,58.97668221,1500
G,790,sum [road-infected] of turtles,0,0,0,0,1500
G,790,sum [forest-edge-infected] of turtles,26,0,26,12.3224517,1500
G,791,R0-SEI,2.5625,0,3.6875,2.260909394,1500
G,791,attack-rate,75,0,100,62.26265823,1500
G,791,sum [overall-infection] of turtles,416,0,416,207.7015323,1500
G,791,sum [forest-infected] of turtles,156,0,156,79.45636243,1500
G,791,sum [HDR-infected] of turtles,2,0,2,0.7248501,1500
G,791,sum [MDR-infected] of turtles,53,0,53,32.08327781,1500
G,791,sum [open-area-infected] of turtles,180,0,180,84.27448368,1500
G,791,sum [road-infected] of turtles,1,0,1,0.118587608,1500
G,791,sum [forest-edge-infected] of turtles,24,0,24,11.04397069,1500
G,792,R0-SEI,2.25,0,4.375,2.510451366,1500
G,792,attack-rate,62.5,0,93.75,63.21618921,1500
G,792,sum [overall-infection] of turtles,384,0,384,195.8887408,1500
G,792,sum [forest-infected] of turtles,154,0,154,84.37441706,1500
G,792,sum [HDR-infected] of turtles,3,0,3,0.434377082,1500
G,792,sum [MDR-infected] of turtles,52,0,52,28.17255163,1500
G,792,sum [open-area-infected] of turtles,140,0,140,64.78214524,1500
G,792,sum [road-infected] of turtles,1,0,1,0.45769487,1500
G,792,sum [forest-edge-infected] of turtles,34,0,34,17.66755496,1500
G,793,R0-SEI,1.9375,0,3.875,2.221727182,1500
G,793,attack-rate,62.5,0,93.75,63.31612258,1500
G,793,sum [overall-infection] of turtles,402,0,402,196.7668221,1500
G,793,sum [forest-infected] of turtles,167,0,167,82.05063291,1500
G,793,sum [HDR-infected] of turtles,4,0,4,1.773484344,1500
G,793,sum [MDR-infected] of turtles,42,0,42,18.2958028,1500
G,793,sum [open-area-infected] of turtles,163,0,163,83.20519654,1500
G,793,sum [road-infected] of turtles,2,0,2,1.394403731,1500
G,793,sum [forest-edge-infected] of turtles,24,0,24,10.0473018,1500
G,794,R0-SEI,1.875,0,4.0625,1.909102265,1500
G,794,attack-rate,68.75,0,93.75,59.68104597,1500
G,794,sum [overall-infection] of turtles,374,0,374,171.9073951,1500
G,794,sum [forest-infected] of turtles,142,0,142,66.50366422,1500
G,794,sum [HDR-infected] of turtles,5,0,5,2.62158561,1500
G,794,sum [MDR-infected] of turtles,67,0,67,33.11792139,1500
G,794,sum [open-area-infected] of turtles,140,0,140,60.72085276,1500
G,794,sum [road-infected] of turtles,0,0,0,0,1500
G,794,sum [forest-edge-infected] of turtles,20,0,20,8.943371086,1500
G,795,R0-SEI,2.6875,0,3.875,2.077240173,1500
G,795,attack-rate,68.75,0,93.75,63.6242505,1500
G,795,sum [overall-infection] of turtles,408,0,408,194.5529647,1500
G,795,sum [forest-infected] of turtles,162,0,162,81.13057961,1500
G,795,sum [HDR-infected] of turtles,6,0,6,1.349766822,1500
G,795,sum [MDR-infected] of turtles,59,0,59,31.7928048,1500
G,795,sum [open-area-infected] of turtles,153,0,153,66.8934044,1500
G,795,sum [road-infected] of turtles,3,0,3,1.247834777,1500
G,795,sum [forest-edge-infected] of turtles,25,0,25,12.13857428,1500
G,796,R0-SEI,1.625,0,3.875,2.157936376,1500
G,796,attack-rate,56.25,0,93.75,67.0428048,1500
G,796,sum [overall-infection] of turtles,416,0,416,209.0259827,1500
G,796,sum [forest-infected] of turtles,168,0,168,84.06062625,1500
G,796,sum [HDR-infected] of turtles,2,0,2,0.506995336,1500
G,796,sum [MDR-infected] of turtles,38,0,38,21.28914057,1500
G,796,sum [open-area-infected] of turtles,164,0,164,82.32178548,1500
G,796,sum [road-infected] of turtles,4,0,4,1.787475017,1500
G,796,sum [forest-edge-infected] of turtles,40,0,40,19.05996003,1500
G,797,R0-SEI,2.1875,0,3.5625,2.185751166,1500
G,797,attack-rate,75,0,100,63.59093937,1500
G,797,sum [overall-infection] of turtles,347,0,347,169.6149234,1500
G,797,sum [forest-infected] of turtles,151,0,151,75.58627582,1500
G,797,sum [HDR-infected] of turtles,4,0,4,2.291139241,1500
G,797,sum [MDR-infected] of turtles,48,0,48,22.59626915,1500
G,797,sum [open-area-infected] of turtles,120,0,120,56.74283811,1500
G,797,sum [road-infected] of turtles,0,0,0,0,1500
G,797,sum [forest-edge-infected] of turtles,24,0,24,12.39840107,1500
G,798,R0-SEI,0,0,0,0,2
G,798,attack-rate,0,0,6.25,2.083333333,2
G,798,sum [overall-infection] of turtles,0,0,0,0,2
G,798,sum [forest-infected] of turtles,0,0,0,0,2
G,798,sum [HDR-infected] of turtles,0,0,0,0,2
G,798,sum [MDR-infected] of turtles,0,0,0,0,2
G,798,sum [open-area-infected] of turtles,0,0,0,0,2
G,798,sum [road-infected] of turtles,0,0,0,0,2
G,798,sum [forest-edge-infected] of turtles,0,0,0,0,2
G,799,R0-SEI,0.875,0,2.625,1.729971686,1500
G,799,attack-rate,31.25,0,93.75,62.50832778,1500
G,799,sum [overall-infection] of turtles,297,0,297,142.9020653,1500
G,799,sum [forest-infected] of turtles,140,0,140,69.60759494,1500
G,799,sum [HDR-infected] of turtles,10,0,10,4.728847435,1500
G,799,sum [MDR-infected] of turtles,36,0,36,17.46169221,1500
G,799,sum [open-area-infected] of turtles,86,0,86,40.28780813,1500
G,799,sum [road-infected] of turtles,0,0,0,0,1500
G,799,sum [forest-edge-infected] of turtles,25,0,25,10.81612258,1500
G,800,R0-SEI,0.125,0,0.125,0.097222222,17
G,800,attack-rate,0,0,6.25,5.555555556,17
G,800,sum [overall-infection] of turtles,2,0,2,1.555555556,17
G,800,sum [forest-infected] of turtles,0,0,0,0,17
G,800,sum [HDR-infected] of turtles,0,0,0,0,17
G,800,sum [MDR-infected] of turtles,0,0,0,0,17
G,800,sum [open-area-infected] of turtles,2,0,2,1.555555556,17
G,800,sum [road-infected] of turtles,0,0,0,0,17
G,800,sum [forest-edge-infected] of turtles,0,0,0,0,17
C,801,R0-SEI,2.4375,0,3.5625,2.237383411,1500
C,801,attack-rate,62.5,0,87.5,62.0502998,1500
C,801,sum [overall-infection] of turtles,417,0,417,200.6122585,1500
C,801,sum [forest-infected] of turtles,149,0,149,74.10592938,1500
C,801,sum [HDR-infected] of turtles,8,0,8,3.492338441,1500
C,801,sum [MDR-infected] of turtles,45,0,45,26.0146569,1500
C,801,sum [open-area-infected] of turtles,188,0,188,83.72618254,1500
C,801,sum [road-infected] of turtles,2,0,2,1.221852099,1500
C,801,sum [forest-edge-infected] of turtles,25,0,25,12.05129913,1500
C,802,R0-SEI,2.5,0,3.3125,1.874916722,1500
C,802,attack-rate,56.25,0,81.25,59.74350433,1500
C,802,sum [overall-infection] of turtles,375,0,375,180.7428381,1500
C,802,sum [forest-infected] of turtles,168,0,168,83.83011326,1500
C,802,sum [HDR-infected] of turtles,7,0,7,4.55829447,1500
C,802,sum [MDR-infected] of turtles,47,0,47,19.96602265,1500
C,802,sum [open-area-infected] of turtles,135,0,135,65.73817455,1500
C,802,sum [road-infected] of turtles,0,0,0,0,1500
C,802,sum [forest-edge-infected] of turtles,18,0,18,6.650233178,1500
C,803,R0-SEI,2.25,0,5.125,2.40547968,1500
C,803,attack-rate,81.25,0,87.5,60.89273817,1500
C,803,sum [overall-infection] of turtles,479,0,479,249.0772818,1500
C,803,sum [forest-infected] of turtles,168,0,168,90.20919387,1500
C,803,sum [HDR-infected] of turtles,12,0,12,6.551632245,1500
C,803,sum [MDR-infected] of turtles,78,0,78,40.19120586,1500
C,803,sum [open-area-infected] of turtles,200,0,200,103.8381079,1500
C,803,sum [road-infected] of turtles,3,0,3,1.625582945,1500
C,803,sum [forest-edge-infected] of turtles,18,0,18,6.661558961,1500
C,804,R0-SEI,2.0625,0,3.5625,2.267113591,1500
C,804,attack-rate,68.75,0,100,65.96852099,1500
C,804,sum [overall-infection] of turtles,398,0,398,193.91006,1500
C,804,sum [forest-infected] of turtles,177,0,177,81.48367755,1500
C,804,sum [HDR-infected] of turtles,3,0,3,0.961359094,1500
C,804,sum [MDR-infected] of turtles,36,0,36,17.51832112,1500
C,804,sum [open-area-infected] of turtles,164,0,164,84.4350433,1500
C,804,sum [road-infected] of turtles,2,0,2,0.554963358,1500
C,804,sum [forest-edge-infected] of turtles,16,0,16,8.956695536,1500
C,805,R0-SEI,0,0,0,0,13
C,805,attack-rate,0,0,6.25,5.357142857,13
C,805,sum [overall-infection] of turtles,0,0,0,0,13
C,805,sum [forest-infected] of turtles,0,0,0,0,13
C,805,sum [HDR-infected] of turtles,0,0,0,0,13
C,805,sum [MDR-infected] of turtles,0,0,0,0,13
C,805,sum [open-area-infected] of turtles,0,0,0,0,13
C,805,sum [road-infected] of turtles,0,0,0,0,13
C,805,sum [forest-edge-infected] of turtles,0,0,0,0,13
C,806,R0-SEI,0.1875,0,0.25,0.053082192,72
C,806,attack-rate,0,0,12.5,7.020547945,72
C,806,sum [overall-infection] of turtles,4,0,4,0.945205479,72
C,806,sum [forest-infected] of turtles,2,0,2,0.397260274,72
C,806,sum [HDR-infected] of turtles,0,0,0,0,72
C,806,sum [MDR-infected] of turtles,0,0,0,0,72
C,806,sum [open-area-infected] of turtles,2,0,2,0.547945205,72
C,806,sum [road-infected] of turtles,0,0,0,0,72
C,806,sum [forest-edge-infected] of turtles,0,0,0,0,72
C,807,R0-SEI,2.375,0,4.5625,2.198076282,1500
C,807,attack-rate,56.25,0,93.75,62.5458028,1500
C,807,sum [overall-infection] of turtles,407,0,407,187.4783478,1500
C,807,sum [forest-infected] of turtles,173,0,173,85.06862092,1500
C,807,sum [HDR-infected] of turtles,3,0,3,1.916722185,1500
C,807,sum [MDR-infected] of turtles,66,0,66,29.15589607,1500
C,807,sum [open-area-infected] of turtles,145,0,145,62.94403731,1500
C,807,sum [road-infected] of turtles,1,0,1,0.443704197,1500
C,807,sum [forest-edge-infected] of turtles,19,0,19,7.949367089,1500
C,808,R0-SEI,2.6875,0,3.75,2.616755496,1500
C,808,attack-rate,81.25,0,100,66.91372418,1500
C,808,sum [overall-infection] of turtles,444,0,444,223.6968688,1500
C,808,sum [forest-infected] of turtles,155,0,155,74.54497002,1500
C,808,sum [HDR-infected] of turtles,0,0,0,0,1500
C,808,sum [MDR-infected] of turtles,51,0,51,25.59427049,1500
C,808,sum [open-area-infected] of turtles,226,0,226,116.2311792,1500
C,808,sum [road-infected] of turtles,0,0,0,0,1500
C,808,sum [forest-edge-infected] of turtles,12,0,12,7.326449034,1500
C,809,R0-SEI,0.0625,0,0.0625,0.048076923,12
C,809,attack-rate,0,0,6.25,5.288461538,12
C,809,sum [overall-infection] of turtles,1,0,1,0.769230769,12
C,809,sum [forest-infected] of turtles,0,0,0,0,12
C,809,sum [HDR-infected] of turtles,0,0,0,0,12
C,809,sum [MDR-infected] of turtles,1,0,1,0.769230769,12
C,809,sum [open-area-infected] of turtles,0,0,0,0,12
C,809,sum [road-infected] of turtles,0,0,0,0,12
C,809,sum [forest-edge-infected] of turtles,0,0,0,0,12
C,810,R0-SEI,2.5625,0,3.875,2.214523651,1500
C,810,attack-rate,75,0,93.75,61.79213857,1500
C,810,sum [overall-infection] of turtles,449,0,449,224.1892072,1500
C,810,sum [forest-infected] of turtles,173,0,173,84.73151233,1500
C,810,sum [HDR-infected] of turtles,4,0,4,1.399733511,1500
C,810,sum [MDR-infected] of turtles,86,0,86,39.4823451,1500
C,810,sum [open-area-infected] of turtles,148,0,148,81.12858095,1500
C,810,sum [road-infected] of turtles,2,0,2,1.25649567,1500
C,810,sum [forest-edge-infected] of turtles,36,0,36,16.19053964,1500
C,811,R0-SEI,2.5,0,3.625,2.344270486,1500
C,811,attack-rate,68.75,0,93.75,64.55279813,1500
C,811,sum [overall-infection] of turtles,392,0,392,215.3837442,1500
C,811,sum [forest-infected] of turtles,143,0,143,76.85076616,1500
C,811,sum [HDR-infected] of turtles,4,0,4,1.864756829,1500
C,811,sum [MDR-infected] of turtles,51,0,51,26.87741506,1500
C,811,sum [open-area-infected] of turtles,168,0,168,95.01998668,1500
C,811,sum [road-infected] of turtles,2,0,2,0.631578947,1500
C,811,sum [forest-edge-infected] of turtles,24,0,24,14.13924051,1500
C,812,R0-SEI,3,0,3.9375,2.279771819,1500
C,812,attack-rate,75,0,93.75,63.56595603,1500
C,812,sum [overall-infection] of turtles,426,0,426,210.3317788,1500
C,812,sum [forest-infected] of turtles,174,0,174,81.33577615,1500
C,812,sum [HDR-infected] of turtles,6,0,6,2.4497002,1500
C,812,sum [MDR-infected] of turtles,43,0,43,24.01932045,1500
C,812,sum [open-area-infected] of turtles,175,0,175,87.39973351,1500
C,812,sum [road-infected] of turtles,0,0,0,0,1500
C,812,sum [forest-edge-infected] of turtles,28,0,28,15.1272485,1500
C,813,R0-SEI,0,0,0,0,31
C,813,attack-rate,0,0,6.25,5.859375,31
C,813,sum [overall-infection] of turtles,0,0,0,0,31
C,813,sum [forest-infected] of turtles,0,0,0,0,31
C,813,sum [HDR-infected] of turtles,0,0,0,0,31
C,813,sum [MDR-infected] of turtles,0,0,0,0,31
C,813,sum [open-area-infected] of turtles,0,0,0,0,31
C,813,sum [road-infected] of turtles,0,0,0,0,31
C,813,sum [forest-edge-infected] of turtles,0,0,0,0,31
C,814,R0-SEI,2.5,0,3.1875,2.038515989,1500
C,814,attack-rate,75,0,93.75,63.01215856,1500
C,814,sum [overall-infection] of turtles,375,0,375,187.7741506,1500
C,814,sum [forest-infected] of turtles,134,0,134,70.4230513,1500
C,814,sum [HDR-infected] of turtles,5,0,5,2.442371752,1500
C,814,sum [MDR-infected] of turtles,48,0,48,23.18787475,1500
C,814,sum [open-area-infected] of turtles,172,0,172,83.98134577,1500
C,814,sum [road-infected] of turtles,0,0,0,0,1500
C,814,sum [forest-edge-infected] of turtles,16,0,16,7.739506995,1500
C,815,R0-SEI,0.1875,0,0.1875,0.109375,15
C,815,attack-rate,0,0,6.25,5.46875,15
C,815,sum [overall-infection] of turtles,3,0,3,1.75,15
C,815,sum [forest-infected] of turtles,2,0,2,1.125,15
C,815,sum [HDR-infected] of turtles,0,0,0,0,15
C,815,sum [MDR-infected] of turtles,0,0,0,0,15
C,815,sum [open-area-infected] of turtles,1,0,1,0.625,15
C,815,sum [road-infected] of turtles,0,0,0,0,15
C,815,sum [forest-edge-infected] of turtles,0,0,0,0,15
C,816,R0-SEI,0.4375,0,0.4375,0.228070175,56
C,816,attack-rate,0,0,6.25,6.030701754,56
C,816,sum [overall-infection] of turtles,7,0,7,3.649122807,56
C,816,sum [forest-infected] of turtles,1,0,1,0.789473684,56
C,816,sum [HDR-infected] of turtles,1,0,1,0.350877193,56
C,816,sum [MDR-infected] of turtles,1,0,1,0.649122807,56
C,816,sum [open-area-infected] of turtles,4,0,4,1.859649123,56
C,816,sum [road-infected] of turtles,0,0,0,0,56
C,816,sum [forest-edge-infected] of turtles,0,0,0,0,56
C,817,R0-SEI,2.0625,0,3.875,2.287225183,1500
C,817,attack-rate,81.25,0,100,65.4230513,1500
C,817,sum [overall-infection] of turtles,380,0,380,197.8094604,1500
C,817,sum [forest-infected] of turtles,140,0,140,71.86142572,1500
C,817,sum [HDR-infected] of turtles,2,0,2,1.840106596,1500
C,817,sum [MDR-infected] of turtles,43,0,43,21.47968021,1500
C,817,sum [open-area-infected] of turtles,178,0,178,95.74417055,1500
C,817,sum [road-infected] of turtles,1,0,1,0.885409727,1500
C,817,sum [forest-edge-infected] of turtles,16,0,16,5.998667555,1500
C,818,R0-SEI,2.875,0,4.375,2.586025983,1500
C,818,attack-rate,56.25,0,93.75,60.99267155,1500
C,818,sum [overall-infection] of turtles,426,0,426,204.1345769,1500
C,818,sum [forest-infected] of turtles,175,0,175,87.72018654,1500
C,818,sum [HDR-infected] of turtles,6,0,6,1.816788807,1500
C,818,sum [MDR-infected] of turtles,65,0,65,29.35709527,1500
C,818,sum [open-area-infected] of turtles,155,0,155,73.62558294,1500
C,818,sum [road-infected] of turtles,3,0,3,1.704863424,1500
C,818,sum [forest-edge-infected] of turtles,22,0,22,9.91005996,1500
C,819,R0-SEI,1.4375,0,3.6875,2.225682878,1500
C,819,attack-rate,75,0,100,64.77348434,1500
C,819,sum [overall-infection] of turtles,380,0,380,184.2271819,1500
C,819,sum [forest-infected] of turtles,161,0,161,77.46235843,1500
C,819,sum [HDR-infected] of turtles,7,0,7,3.957361759,1500
C,819,sum [MDR-infected] of turtles,33,0,33,13.35376416,1500
C,819,sum [open-area-infected] of turtles,170,0,170,84.39307129,1500
C,819,sum [road-infected] of turtles,1,0,1,0.361758827,1500
C,819,sum [forest-edge-infected] of turtles,8,0,8,4.698867422,1500
C,820,R0-SEI,2.75,0,3.9375,2.340064957,1500
C,820,attack-rate,75,0,100,62.46252498,1500
C,820,sum [overall-infection] of turtles,401,0,401,190.1045969,1500
C,820,sum [forest-infected] of turtles,156,0,156,73.07128581,1500
C,820,sum [HDR-infected] of turtles,7,0,7,4.043304464,1500
C,820,sum [MDR-infected] of turtles,61,0,61,27.02998001,1500
C,820,sum [open-area-infected] of turtles,155,0,155,76.24583611,1500
C,820,sum [road-infected] of turtles,3,0,3,1.440373085,1500
C,820,sum [forest-edge-infected] of turtles,19,0,19,8.273817455,1500
C,821,R0-SEI,2.3125,0,4.125,2.241755496,1500
C,821,attack-rate,68.75,0,100,67.25932712,1500
C,821,sum [overall-infection] of turtles,407,0,407,179.4350433,1500
C,821,sum [forest-infected] of turtles,142,0,142,62.12924717,1500
C,821,sum [HDR-infected] of turtles,6,0,6,4.347101932,1500
C,821,sum [MDR-infected] of turtles,56,0,56,25.96535643,1500
C,821,sum [open-area-infected] of turtles,185,0,185,78.47701532,1500
C,821,sum [road-infected] of turtles,2,0,2,0.98667555,1500
C,821,sum [forest-edge-infected] of turtles,16,0,16,7.529646902,1500
C,822,R0-SEI,2.625,0,3.0625,1.827198534,1500
C,822,attack-rate,62.5,0,93.75,65.32311792,1500
C,822,sum [overall-infection] of turtles,371,0,371,189.7235177,1500
C,822,sum [forest-infected] of turtles,152,0,152,77.57161892,1500
C,822,sum [HDR-infected] of turtles,3,0,3,2.146568954,1500
C,822,sum [MDR-infected] of turtles,67,0,67,31.23650899,1500
C,822,sum [open-area-infected] of turtles,129,0,129,67.03530979,1500
C,822,sum [road-infected] of turtles,3,0,3,2.052631579,1500
C,822,sum [forest-edge-infected] of turtles,17,0,17,9.680879414,1500
C,823,R0-SEI,3.1875,0,3.9375,2.353889074,1500
C,823,attack-rate,62.5,0,93.75,66.03930713,1500
C,823,sum [overall-infection] of turtles,406,0,406,200.0386409,1500
C,823,sum [forest-infected] of turtles,154,0,154,79.01132578,1500
C,823,sum [HDR-infected] of turtles,8,0,8,5.121252498,1500
C,823,sum [MDR-infected] of turtles,55,0,55,22.52231845,1500
C,823,sum [open-area-infected] of turtles,167,0,167,83.23917388,1500
C,823,sum [road-infected] of turtles,4,0,4,2.569620253,1500
C,823,sum [forest-edge-infected] of turtles,18,0,18,7.574950033,1500
C,824,R0-SEI,1.4375,0,3,1.962150233,1500
C,824,attack-rate,50,0,93.75,64.1197535,1500
C,824,sum [overall-infection] of turtles,365,0,365,187.2651566,1500
C,824,sum [forest-infected] of turtles,166,0,166,79.70286476,1500
C,824,sum [HDR-infected] of turtles,5,0,5,2.481678881,1500
C,824,sum [MDR-infected] of turtles,48,0,48,30.0146569,1500
C,824,sum [open-area-infected] of turtles,133,0,133,67.69287142,1500
C,824,sum [road-infected] of turtles,1,0,1,0.966688874,1500
C,824,sum [forest-edge-infected] of turtles,12,0,12,6.406395736,1500
C,825,R0-SEI,0.0625,0,0.0625,0.043154762,41
C,825,attack-rate,0,0,6.25,5.952380952,41
C,825,sum [overall-infection] of turtles,1,0,1,0.69047619,41
C,825,sum [forest-infected] of turtles,0,0,0,0,41
C,825,sum [HDR-infected] of turtles,0,0,0,0,41
C,825,sum [MDR-infected] of turtles,0,0,0,0,41
C,825,sum [open-area-infected] of turtles,1,0,1,0.69047619,41
C,825,sum [road-infected] of turtles,0,0,0,0,41
C,825,sum [forest-edge-infected] of turtles,0,0,0,0,41
C,826,R0-SEI,0.125,0,0.125,0.037790698,42
C,826,attack-rate,0,0,12.5,7.558139535,42
C,826,sum [overall-infection] of turtles,3,0,3,0.720930233,42
C,826,sum [forest-infected] of turtles,2,0,2,0.627906977,42
C,826,sum [HDR-infected] of turtles,0,0,0,0,42
C,826,sum [MDR-infected] of turtles,0,0,0,0,42
C,826,sum [open-area-infected] of turtles,1,0,1,0.093023256,42
C,826,sum [road-infected] of turtles,0,0,0,0,42
C,826,sum [forest-edge-infected] of turtles,0,0,0,0,42
C,827,R0-SEI,2.75,0,2.9375,1.690664557,1500
C,827,attack-rate,62.5,0,93.75,58.56928714,1500
C,827,sum [overall-infection] of turtles,389,0,389,188.0486342,1500
C,827,sum [forest-infected] of turtles,160,0,160,73.23917388,1500
C,827,sum [HDR-infected] of turtles,4,0,4,1.954030646,1500
C,827,sum [MDR-infected] of turtles,44,0,44,18.32578281,1500
